title;system;thumbnail
Bomberman Max 2 - Red Advance (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bomberman%20Max%202%20-%20Red%20Advance%20(USA).png
"Bomberman Max 2 - Red Advance (Europe) (En,Fr,De)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bomberman%20Max%202%20-%20Red%20Advance%20(Europe)%20(En,Fr,De).png"
Bomberman Story (Japan);gba;
"Bomberman Tournament (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bomberman%20Tournament%20(USA,%20Europe).png"
Bookworm (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bookworm%20(USA).png
Bouken Yuuki Pluster World - Densetsu no Plust Gate (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bouken%20Yuuki%20Pluster%20World%20-%20Densetsu%20no%20Plust%20Gate%20(Japan).png
Bouken Yuuki Pluster World - Pluston GP (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bouken%20Yuuki%20Pluster%20World%20-%20Pluston%20GP%20(Japan).png
Boukyaku no Senritsu (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Boukyaku%20no%20Senritsu%20(Japan).png
"Boulder Dash EX (Europe) (En,Fr,De)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Boulder%20Dash%20EX%20(Europe)%20(En,Fr,De).png"
Bounty Hunter X (World) (Unl);gba;
"Boxing Fever (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Boxing%20Fever%20(USA,%20Europe).png"
"Bratz (USA) (En,Fr,Es)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bratz%20(USA)%20(En,Fr,Es).png"
"Bratz - Babyz (Europe) (En,Es,It)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bratz%20-%20Babyz%20(Europe)%20(En,Es,It).png"
Bratz - Babyz (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bratz%20-%20Babyz%20(USA).png
"Bratz - Forever Diamondz (Europe) (En,Fr,Es,It)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bratz%20-%20Forever%20Diamondz%20(Europe)%20(En,Fr,Es,It).png"
"Bratz - Rock Angelz (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bratz%20-%20Rock%20Angelz%20(USA,%20Europe).png"
Bratz - The Movie (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bratz%20-%20The%20Movie%20(USA).png
Bratz - The Movie (Europe);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bratz%20-%20The%20Movie%20(Europe).png
Breath of Fire (Europe);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Breath%20of%20Fire%20(Europe).png
Breath of Fire (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Breath%20of%20Fire%20(USA).png
"Breath of Fire (Europe) (En,Fr,De)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Breath%20of%20Fire%20(Europe)%20(En,Fr,De).png"
Breath of Fire II (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Breath%20of%20Fire%20II%20(USA).png
Breath of Fire II (Europe);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Breath%20of%20Fire%20II%20(Europe).png
Brother Bear (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Brother%20Bear%20(USA).png
"Brother Bear (Europe) (Fr,De,Es,It,Nl,Sv,Da)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Brother%20Bear%20(Europe)%20(Fr,De,Es,It,Nl,Sv,Da).png"
Brother Bear (Europe);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Brother%20Bear%20(Europe).png
Bubble Bobble - Old & New (Japan);gba;
"Bubble Bobble - Old & New (Europe) (En,Fr,De,Es,It)";gba;
Bubble Bobble - Old & New (USA);gba;
"Buffy the Vampire Slayer - Wrath of the Darkhul King (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Buffy%20the%20Vampire%20Slayer%20-%20Wrath%20of%20the%20Darkhul%20King%20(USA,%20Europe).png"
Bura Bura Donkey (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Bura%20Bura%20Donkey%20(Japan).png
Butt-Ugly Martians - B.K.M. Battles (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Butt-Ugly%20Martians%20-%20B.K.M.%20Battles%20(USA).png
"Butt-Ugly Martians - B.K.M. Battles (Europe) (En,Fr,De,Es,It)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Butt-Ugly%20Martians%20-%20B.K.M.%20Battles%20(Europe)%20(En,Fr,De,Es,It).png"
Cabbage Patch Kids - The Patch Puppy Rescue (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Cabbage%20Patch%20Kids%20-%20The%20Patch%20Puppy%20Rescue%20(USA).png
Cabbage Patch Kids - The Patch Puppy Rescue (Europe);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Cabbage%20Patch%20Kids%20-%20The%20Patch%20Puppy%20Rescue%20(Europe).png
Cabela's Big Game Hunter (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Cabela's%20Big%20Game%20Hunter%20(USA).png
"Cabela's Big Game Hunter - 2005 Adventures (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Cabela's%20Big%20Game%20Hunter%20-%202005%20Adventures%20(USA,%20Europe).png"
"Caesars Palace Advance - Millennium Gold Edition (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Caesars%20Palace%20Advance%20-%20Millennium%20Gold%20Edition%20(USA,%20Europe).png"
Calciobit (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Calciobit%20(Japan).png
Capcom Classics Mini Mix (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Capcom%20Classics%20Mini%20Mix%20(USA).png
Car Battler Joe (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Car%20Battler%20Joe%20(USA).png
Card e-Reader (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Card%20e-Reader%20(Japan).png
Card e-Reader+ (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Card%20e-Reader+%20(Japan).png
Cardcaptor Sakura - Sakura Card Hen - Sakura to Card to Otomodachi (Japan) (Rev 1);gba;
"Care Bears - The Care Quest (Europe) (En,Fr,De,Es,It,Nl,Pt,Da)";gba;
"Care Bears - The Care Quest (USA) (En,Fr,Es)";gba;
"Carrera Power Slide (Europe) (En,Fr,De,Es,It,Nl)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Carrera%20Power%20Slide%20(Europe)%20(En,Fr,De,Es,It,Nl).png"
"Cars (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Cars%20(USA,%20Europe).png"
Cars (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Cars%20(Japan).png
"Cars (Europe) (Es,Pt)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Cars%20(Europe)%20(Es,Pt).png"
"Cars - Mater-National Championship (USA) (En,Fr)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Cars%20-%20Mater-National%20Championship%20(USA)%20(En,Fr).png"
"Cars - Mater-National Championship (Europe) (En,Fr,De,Es,It,Nl)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Cars%20-%20Mater-National%20Championship%20(Europe)%20(En,Fr,De,Es,It,Nl).png"
"CART, AGS BURN-IN CARTRIDGE (USA) (Test Program)";gba;
"CART, OPERATION TEST NTR (USA) (Test Program)";gba;
Cartoon Network Block Party (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Cartoon%20Network%20Block%20Party%20(USA).png
"Casper (Europe) (En,Fr,De,Es,It,Nl,Pt)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Casper%20(Europe)%20(En,Fr,De,Es,It,Nl,Pt).png"
Castlevania (Europe) (Castlevania Advance Collection);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20(Europe).png
Castlevania (Europe);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20(Europe).png
Castlevania - Akatsuki no Minuet (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Akatsuki%20no%20Minuet%20(Japan).png
Castlevania - Akatsuki no Minuet (Japan) (Castlevania Advance Collection);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Akatsuki%20no%20Minuet%20(Japan).png
"Castlevania - Aria of Sorrow (Europe) (En,Fr,De) (Castlevania Advance Collection)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Aria%20of%20Sorrow%20(Europe)%20(En,Fr,De).png"
Castlevania - Aria of Sorrow (USA) (Castlevania Advance Collection);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Aria%20of%20Sorrow%20(USA).png
"Castlevania - Aria of Sorrow (Europe) (En,Fr,De)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Aria%20of%20Sorrow%20(Europe)%20(En,Fr,De).png"
Castlevania - Aria of Sorrow (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Aria%20of%20Sorrow%20(USA).png
Castlevania - Byakuya no Concerto (Japan) (Castlevania Advance Collection);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Byakuya%20no%20Concerto%20(Japan).png
Castlevania - Byakuya no Concerto (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Byakuya%20no%20Concerto%20(Japan).png
Castlevania - Circle of the Moon (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Circle%20of%20the%20Moon%20(USA).png
Castlevania - Circle of the Moon (USA) (Castlevania Advance Collection);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Circle%20of%20the%20Moon%20(USA).png
Castlevania - Harmony of Dissonance (Europe) (Castlevania Advance Collection);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Harmony%20of%20Dissonance%20(Europe).png
Castlevania - Harmony of Dissonance (USA) (Castlevania Advance Collection);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Harmony%20of%20Dissonance%20(USA).png
Castlevania - Harmony of Dissonance (Europe);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Harmony%20of%20Dissonance%20(Europe).png
Castlevania - Harmony of Dissonance (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20-%20Harmony%20of%20Dissonance%20(USA).png
Castlevania Double Pack (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20Double%20Pack%20(USA).png
"Castlevania Double Pack (Europe) (En,Fr,De)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castlevania%20Double%20Pack%20(Europe)%20(En,Fr,De).png"
"Castleween (Europe) (En,Fr,De,Es,It)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Castleween%20(Europe)%20(En,Fr,De,Es,It).png"
Cat's Curse (World) (Aftermarket) (Unl);gba;
"Catwoman (USA, Europe) (En,Fr,De,Es,It,Nl)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Catwoman%20(USA,%20Europe)%20(En,Fr,De,Es,It,Nl).png"
"Catz (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Catz%20(USA,%20Europe).png"
Celeste Classic (World) (v1.0) (Aftermarket) (Unl);gba;
Celeste Classic (World) (v1.1) (Aftermarket) (Unl);gba;
Celeste Classic (World) (v1.2) (Aftermarket) (Unl);gba;
Chaoji Maliou 2 (China);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Chaoji%20Maliou%202%20(China).png
Chaoji Maliou Shijie (China);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Chaoji%20Maliou%20Shijie%20(China).png
"Charlie and the Chocolate Factory (USA) (En,Fr,Es,Nl)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Charlie%20and%20the%20Chocolate%20Factory%20(USA)%20(En,Fr,Es,Nl).png"
"Charlie and the Chocolate Factory (Europe) (En,Fr,Es,Nl)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Charlie%20and%20the%20Chocolate%20Factory%20(Europe)%20(En,Fr,Es,Nl).png"
"Charlotte's Web (USA) (En,Fr,De,Es,It)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Charlotte's%20Web%20(USA)%20(En,Fr,De,Es,It).png"
"Charlotte's Web (Europe) (En,Fr,De,Es,It)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Charlotte's%20Web%20(Europe)%20(En,Fr,De,Es,It).png"
"Cheetah Girls, The (USA)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Cheetah%20Girls,%20The%20(USA).png"
Chessmaster (Germany);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Chessmaster%20(Germany).png
"Chicken Little (USA, Europe) (En,Fr,De,Es,It,Nl)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Chicken%20Little%20(USA,%20Europe)%20(En,Fr,De,Es,It,Nl).png"
"Chicken Shoot 2 (Europe) (En,Fr,De,Es,It)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Chicken%20Shoot%202%20(Europe)%20(En,Fr,De,Es,It).png"
Chinmoku no Iseki - Estpolis Gaiden (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Chinmoku%20no%20Iseki%20-%20Estpolis%20Gaiden%20(Japan).png
Chocobo Land - A Game of Dice (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Chocobo%20Land%20-%20A%20Game%20of%20Dice%20(Japan).png
Chopper 2 - The Return (World) (Unl);gba;
Choro Q Advance (Japan) (Rev 1);gba;
Choro Q Advance 2 (Japan);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Choro%20Q%20Advance%202%20(Japan).png
Chou Makaimura R (Japan);gba;
"Chronicles of Narnia, The - The Lion, the Witch and the Wardrobe (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,Da)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Chronicles%20of%20Narnia,%20The%20-%20The%20Lion,%20the%20Witch%20and%20the%20Wardrobe%20(USA,%20Europe)%20(En,Fr,De,Es,It,Nl,Sv,Da).png"
"ChuChu Rocket! (Japan) (En,Ja,Fr,De,Es)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/ChuChu%20Rocket!%20(Japan)%20(En,Ja,Fr,De,Es).png"
"ChuChu Rocket! (Europe) (En,Ja,Fr,De,Es)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/ChuChu%20Rocket!%20(Europe)%20(En,Ja,Fr,De,Es).png"
CIMA - The Enemy (USA);gba;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/CIMA%20-%20The%20Enemy%20(USA).png
"Cinderella - Magical Dreams (USA) (En,Fr,De,Es,It)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Cinderella%20-%20Magical%20Dreams%20(USA)%20(En,Fr,De,Es,It).png"
Cinnamon Game Series 3 - Fuwafuwa Daisakusen (Japan);gba;
"Classic NES Series - Bomberman (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Classic%20NES%20Series%20-%20Bomberman%20(USA,%20Europe).png"
Classic NES Series - Castlevania (USA);gba;
"Classic NES Series - Donkey Kong (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Classic%20NES%20Series%20-%20Donkey%20Kong%20(USA,%20Europe).png"
"Classic NES Series - Dr. Mario (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Classic%20NES%20Series%20-%20Dr.%20Mario%20(USA,%20Europe).png"
"Classic NES Series - Ice Climber (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Classic%20NES%20Series%20-%20Ice%20Climber%20(USA,%20Europe).png"
"Classic NES Series - Metroid (USA, Europe)";gba;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy%20Advance/Named_Titles/Classic%20NES%20Series%20-%20Metroid%20(USA,%20Europe).png"
